date,storage,inflow_af,outflow_af,unaccounted_af
4/5/2016,381112,609,3788,478
4/6/2016,378162,607,3868,230
4/7/2016,375113,549,3848,212
4/8/2016,372189,377,3828,375
4/9/2016,369390,315,3808,652
4/10/2016,366048,492,3808,151
4/11/2016,362943,319,3828,211
4/12/2016,360074,347,3848,640
4/13/2016,357108,359,3848,535
4/14/2016,354047,343,3729,428
4/15/2016,351109,470,3828,448
4/16/2016,347860,545,3907,109
4/17/2016,344736,407,3927,238
4/18/2016,341628,373,3927,413
4/19/2016,338642,413,3907,568
4/20/2016,335565,349,3888,418
4/21/2016,332822,303,2975,796
4/22/2016,331036,458,2519,886
4/23/2016,329363,589,2539,388
4/24/2016,327799,738,2519,386
4/25/2016,325930,934,2281,-88
4/26/2016,324998,956,2162,415
4/27/2016,323449,1022,2182,-343
4/28/2016,322728,936,2202,439
4/29/2016,321802,1490,2202,339
4/30/2016,320879,1361,2182,-211
5/1/2016,320367,1365,2202,309
5/2/2016,319140,1303,2222,-390
5/3/2016,318324,1301,2241,102
5/4/2016,317611,1365,2241,227
5/5/2016,316697,1226,2995,-37
5/6/2016,314569,893,3451,-359
5/7/2016,312251,611,3431,241
5/8/2016,309942,585,3412,512
5/9/2016,307745,559,3372,629
5/10/2016,305359,625,3372,427
5/11/2016,303084,641,3412,472
5/12/2016,301016,504,3431,703
5/13/2016,298567,551,3412,479
5/14/2016,296325,835,3412,618
5/15/2016,293899,885,3392,151
5/16/2016,291582,867,3372,190
5/17/2016,289371,914,3392,294
5/18/2016,287169,1478,3392,275
5/19/2016,285262,2301,3293,7
5/20/2016,283742,3035,3094,-528
5/21/2016,282605,3590,2936,-1077
5/22/2016,281755,3828,2955,-1505
5/23/2016,281188,3868,2955,-1440
5/24/2016,281094,3669,2737,-1006
5/25/2016,281377,3749,1734,-649
5/26/2016,282511,3669,1234,-881
5/27/2016,284122,3273,1218,-825
5/28/2016,286310,3709,1262,133
5/29/2016,288795,4027,1303,37
5/30/2016,291389,4066,1311,-129
5/31/2016,294480,4185,1331,336
6/1/2016,297493,4185,1345,159
6/2/2016,300329,4284,1420,-4
6/3/2016,302887,4265,2618,-306
6/4/2016,303874,4344,3174,-659
6/5/2016,304963,4284,3114,-81
6/6/2016,305955,4503,3074,-178
6/7/2016,307148,4641,3035,-235
6/8/2016,308343,4661,2995,-412
6/9/2016,309542,4919,3015,-467
6/10/2016,310945,4979,3273,-501
6/11/2016,311949,4998,3412,-702
6/12/2016,312854,5078,3431,-682
6/13/2016,313762,5117,3412,-738
6/14/2016,314670,5098,3372,-798
6/15/2016,315277,4879,3372,-1119
6/16/2016,315784,4820,3749,-1000
6/17/2016,315682,4443,3927,-1173
6/18/2016,315277,4324,3947,-921
6/19/2016,314670,3927,3927,-984
6/20/2016,313560,3511,3907,-1110
6/21/2016,312251,3055,3927,-912
6/22/2016,310644,2678,3947,-734
6/23/2016,308244,2757,4007,-1131
6/24/2016,305557,2638,3987,-1437
6/25/2016,302887,1952,4027,-1321
6/26/2016,300133,986,4046,-679
6/27/2016,296908,526,4086,-164
6/28/2016,293512,444,4126,164
6/29/2016,290139,373,4146,308
6/30/2016,286596,317,4304,230
7/1/2016,282890,266,4364,281
7/2/2016,279116,189,4324,324
7/3/2016,275372,168,4304,391
7/4/2016,271564,152,4265,328
7/5/2016,267877,143,3888,425
7/6/2016,264492,234,3689,360
7/7/2016,261131,173,3689,94
7/8/2016,257795,124,3689,181
7/9/2016,254395,108,3689,165
7/10/2016,251023,80,3669,210
7/11/2016,247504,66,3769,71
7/12/2016,243756,56,3808,-45
7/13/2016,240215,37,3808,212
7/14/2016,236623,36,3967,179
7/15/2016,232896,36,3610,204
7/16/2016,229457,37,3412,135
7/17/2016,226133,34,3431,51
7/18/2016,222759,33,3431,24
7/19/2016,219498,34,3531,137
7/20/2016,216266,37,3610,265
7/21/2016,212906,37,3669,212
7/22/2016,209500,37,3650,227
7/23/2016,206129,36,3669,242
7/24/2016,202638,38,3689,142
7/25/2016,199186,38,3749,200
7/26/2016,195848,38,3749,373
7/27/2016,192472,36,3729,335
7/28/2016,189501,36,3769,721
7/29/2016,186408,36,3808,639
7/30/2016,183053,36,3848,417
7/31/2016,179946,35,3888,705
8/1/2016,176727,34,3907,634
8/2/2016,173471,39,3907,617
8/3/2016,170460,36,3927,857
8/4/2016,167480,34,3392,911
8/5/2016,165010,32,2777,888
8/6/2016,162426,121,2817,161
8/7/2016,159934,114,2836,204
8/8/2016,157597,389,2836,385
8/9/2016,155216,200,2856,67
8/10/2016,152921,397,2856,361
8/11/2016,150777,426,2916,316
8/12/2016,148778,474,2936,490
8/13/2016,148073,252,2955,1757
8/14/2016,146160,311,2916,791
8/15/2016,143885,152,2896,329
8/16/2016,141630,104,2876,489
8/17/2016,139274,421,2896,416
8/18/2016,137003,417,2916,204
8/19/2016,134878,166,2737,374
8/20/2016,133016,118,1619,709
8/21/2016,131944,156,1293,429
8/22/2016,131588,174,476,781
8/23/2016,132122,222,,836
8/24/2016,132658,210,,314
8/25/2016,133016,91,692,148
8/26/2016,132182,115,2023,-233
8/27/2016,130229,148,2400,-45
8/28/2016,128298,452,2360,321
8/29/2016,126503,307,2360,113
8/30/2016,124783,278,2360,333
8/31/2016,122968,224,2360,268
9/1/2016,121116,218,2380,284
9/2/2016,119561,92,1529,607
9/3/2016,118899,75,1083,775
9/4/2016,118130,66,1087,239
9/5/2016,117420,61,1091,311
9/6/2016,116658,59,1031,268
9/7/2016,116117,57,986,432
9/8/2016,115847,264,325,658
9/9/2016,116279,47,,493
9/10/2016,116658,49,,332
9/11/2016,116767,47,,60
9/12/2016,117093,47,,279
9/13/2016,117311,47,,171
9/14/2016,117584,45,,226
9/15/2016,117857,45,,228
9/16/2016,118404,45,,502
9/17/2016,118734,43,,285
9/18/2016,119009,43,,232
9/19/2016,119285,44,,233
9/20/2016,119561,43,,232
9/21/2016,119837,44,,233
9/22/2016,120114,44,,233
9/23/2016,120226,41,,68
9/24/2016,120503,38,,236
9/25/2016,120726,42,,185
9/26/2016,120670,43,,-98
9/27/2016,120726,41,,13
9/28/2016,120893,63,,126
9/29/2016,121116,45,,160
9/30/2016,121451,42,,290
10/1/2016,121675,42,,182
10/2/2016,121843,42,,126
10/3/2016,121899,42,,14
10/4/2016,122011,42,,70
10/5/2016,122123,42,,70
10/6/2016,122292,40,,127
10/7/2016,122517,39,,185
10/8/2016,122573,39,,17
10/9/2016,123137,38,2,525
10/10/2016,123476,156,,303
10/11/2016,123646,136,,14
10/12/2016,123929,48,,147
10/13/2016,124157,46,,180
10/14/2016,124100,49,851,-103
10/15/2016,123081,44,1343,-217
10/16/2016,122067,42,1305,285
10/17/2016,121060,42,1273,256
10/18/2016,119948,43,1248,120
10/19/2016,118954,42,1236,210
10/20/2016,117802,44,1412,41
10/21/2016,116712,36,637,278
10/22/2016,116712,40,5,601
10/23/2016,116984,39,2,237
10/24/2016,117256,41,1,234
10/25/2016,117474,41,1,178
10/26/2016,117638,40,1,124
10/27/2016,117857,41,1,180
10/28/2016,117966,38,1,69
10/29/2016,118130,39,1,127
10/30/2016,118295,39,1,126
10/31/2016,118514,42,1,181
11/1/2016,118569,42,1,14
11/2/2016,118734,84,1,124
11/3/2016,119009,177,1,192
11/4/2016,119893,341,6,708
11/5/2016,121899,2440,1,1671
11/6/2016,124043,1980,1,-295
11/7/2016,126388,835,1,366
11/8/2016,127833,827,1,611
11/9/2016,128998,736,1,339
11/10/2016,130170,541,1,437
11/11/2016,130996,726,1,285
11/12/2016,131766,601,1,45
11/13/2016,132479,540,1,113
11/14/2016,133255,547,1,237
11/15/2016,133975,528,1,173
11/16/2016,134697,577,1,195
11/17/2016,135422,577,1,148
11/18/2016,136150,655,1,151
11/19/2016,136759,649,1,-45
11/20/2016,137675,716,1,268
11/21/2016,138473,657,1,82
11/22/2016,139397,906,1,268
11/23/2016,140325,1057,1,22
11/24/2016,141381,1644,1,-1
11/25/2016,142629,1333,1,-396
11/26/2016,144010,1301,1,49
11/27/2016,145210,1172,,-101
11/28/2016,146351,1230,,-31
11/29/2016,147626,1260,,46
11/30/2016,148714,1164,,-171
12/1/2016,150001,1041,,123
12/2/2016,151360,970,,318
12/3/2016,152856,952,,526
12/4/2016,153967,934,,159
12/5/2016,155281,762,,380
12/6/2016,156536,585,,494
12/7/2016,157730,597,,609
12/8/2016,158730,637,,403
12/9/2016,159666,795,,300
12/10/2016,160807,902,,346
12/11/2016,162088,1067,,379
12/12/2016,163375,1057,,220
12/13/2016,164396,1180,,-36
12/14/2016,165147,1135,,-429
12/15/2016,166517,1329,,236
12/16/2016,167756,1456,,-90
12/17/2016,168862,1749,,-350
12/18/2016,170390,1676,,-221
12/19/2016,171786,1488,,-280
12/20/2016,173471,1047,,198
12/21/2016,175236,966,,718
12/22/2016,177083,960,,881
12/23/2016,178870,1002,,827
12/24/2016,180378,1117,,507
12/25/2016,181966,1109,,471
12/26/2016,183488,928,,413
12/27/2016,184872,916,,456
12/28/2016,186188,950,,400
12/29/2016,187583,1022,,445
12/30/2016,188983,940,,379
12/31/2016,190241,954,,318
1/1/2017,191727,1010,,532
1/2/2017,193144,918,,407
1/3/2017,194493,956,,431
1/4/2017,195848,922,,399
1/5/2017,197209,986,,439
1/6/2017,198500,1025,,305
1/7/2017,199644,964,,119
1/8/2017,200869,950,,261
1/9/2017,202022,811,,203
1/10/2017,203333,797,,500
1/11/2017,204495,901,,365
1/12/2017,205661,1065,,265
1/13/2017,206831,1107,,105
1/14/2017,208084,1361,,146
1/15/2017,210684,1619,4,1239
1/16/2017,212747,1736,,449
1/17/2017,214262,2202,,-221
1/18/2017,216347,1551,,-117
1/19/2017,218444,1418,,546
1/20/2017,220229,1470,,367
1/21/2017,222023,1511,,324
1/22/2017,223825,1500,,291
1/23/2017,225720,1424,,395
1/24/2017,227459,1291,,315
1/25/2017,229206,1238,9,456
1/26/2017,230711,1265,,276
1/27/2017,232390,1218,,414
1/28/2017,233655,1220,,47
1/29/2017,235094,1156,,219
1/30/2017,236452,1079,,202
1/31/2017,237816,1037,,285
2/1/2017,239185,972,,332
2/2/2017,240301,996,,144
2/3/2017,241421,966,,124
2/4/2017,242543,976,,156
2/5/2017,243582,1037,,63
2/6/2017,244711,1168,,92
2/7/2017,245669,1460,,-210
2/8/2017,246891,1591,,-238
2/9/2017,248030,1553,,-452
2/10/2017,249171,1704,,-412
2/11/2017,250405,1747,,-470
2/12/2017,251907,1783,,-245
2/13/2017,253238,1934,,-452
2/14/2017,254840,2043,,-332
2/15/2017,256181,1753,,-702
2/16/2017,257884,1603,,-50
2/17/2017,259775,1521,,288
2/18/2017,261765,1500,,469
2/19/2017,263581,1478,,317
2/20/2017,265496,1507,,437
2/21/2017,267418,1440,,415
2/22/2017,269348,1416,,490
2/23/2017,271101,1454,,337
2/24/2017,272953,1452,,398
2/25/2017,274720,1476,,315
2/26/2017,276586,1547,,390
2/27/2017,278365,1561,,232
2/28/2017,280057,1517,,131
3/1/2017,282132,1414,,558
3/2/2017,283837,1317,,291
3/3/2017,285358,897,,204
3/4/2017,286692,845,,437
3/5/2017,287838,869,,301
3/6/2017,288604,930,516,-103
3/7/2017,288604,821,1371,-415
3/8/2017,288412,883,1785,357
3/9/2017,287647,823,2460,137
3/10/2017,286501,712,2460,490
3/11/2017,285453,647,2440,699
3/12/2017,284312,869,2440,652
3/13/2017,283268,924,2440,527
3/14/2017,282321,966,2420,568
3/15/2017,281377,869,2420,510
3/16/2017,280339,877,2420,513
3/17/2017,279398,952,2420,602
3/18/2017,278459,1442,2420,529
3/19/2017,277709,2083,2420,228
3/20/2017,277521,2380,2440,149
3/21/2017,278084,1315,2440,623
3/22/2017,278459,1305,2460,1500
3/23/2017,278740,1708,2460,1435
3/24/2017,279774,2321,2460,1786
3/25/2017,281566,2757,2460,1931
3/26/2017,283742,3352,2460,1878
3/27/2017,286119,3927,2460,1484
3/28/2017,288891,4106,2460,1304
3/29/2017,291582,4344,2460,1045
3/30/2017,294383,4503,2638,917
3/31/2017,296713,4622,2678,466
4/1/2017,299643,4661,2658,986
4/2/2017,302394,4840,2658,748
4/3/2017,305260,5117,2678,684
4/4/2017,308842,5256,2638,1142
4/5/2017,311848,5217,2638,388
4/6/2017,315277,5375,2638,850
4/7/2017,318936,5276,2579,922
4/8/2017,322522,5078,2539,888
4/9/2017,325515,4800,2559,454
4/10/2017,328424,4324,2559,668
4/11/2017,330722,4126,2559,533
4/12/2017,332822,3828,2579,533
4/13/2017,334613,3749,2579,541
4/14/2017,336412,3808,2579,629
4/15/2017,338323,3868,2579,681
4/16/2017,340240,3689,2598,628
4/17/2017,342056,4027,2618,725
4/18/2017,344092,4304,2618,628
4/19/2017,346243,4582,2618,465
4/20/2017,348617,4800,2618,410
4/21/2017,351326,4860,2638,527
4/22/2017,354047,4919,2658,499
4/23/2017,356560,4959,2658,252
4/24/2017,359414,5058,2678,553
4/25/2017,362059,5177,2598,265
4/26/2017,365048,5276,2658,410
4/27/2017,368163,5494,2658,497
4/28/2017,371068,5931,2658,69
4/29/2017,374775,6189,2678,434
4/30/2017,379409,6546,2678,1123
5/1/2017,383731,6784,2598,454
5/2/2017,388653,6565,2598,737
5/3/2017,393259,6446,2598,639
5/4/2017,397544,6288,2598,437
5/5/2017,401502,5970,2955,269
5/6/2017,404778,5653,2936,261
5/7/2017,407955,5355,2658,460
5/8/2017,410204,5137,3055,-449
5/9/2017,412462,5078,2499,175
5/10/2017,414611,4998,2876,-430
5/11/2017,416769,5018,2955,36
5/12/2017,419177,5415,3055,345
5/13/2017,421475,5851,3134,-62
5/14/2017,424391,6089,3114,199
5/15/2017,427324,6367,3134,-42
5/16/2017,430395,6684,3114,-162
5/17/2017,433729,7002,3134,-236
5/18/2017,437579,7240,3154,-18
5/19/2017,441955,7319,3154,290
5/20/2017,446361,7379,3174,241
5/21/2017,451051,7438,3193,485
5/22/2017,455903,7557,3114,607
5/23/2017,460661,7716,3074,315
5/24/2017,465581,7795,3094,279
5/25/2017,470273,7874,3233,-9
5/26/2017,474733,7458,3332,-181
5/27/2017,478955,6625,3352,96
5/28/2017,482269,6070,3372,41
5/29/2017,484663,5891,3412,-304
5/30/2017,486664,5772,4165,-478
5/31/2017,487866,5693,4205,-405
6/1/2017,488668,5673,4225,-686
6/2/2017,489740,5534,4225,-376
6/3/2017,490946,5474,4225,-103
6/4/2017,492154,5336,4245,-42
6/5/2017,493364,5236,4245,119
6/6/2017,494576,4959,3749,220
6/7/2017,495654,4919,3590,-132
6/8/2017,496868,4899,3412,-115
6/9/2017,498490,4899,3312,134
6/10/2017,500251,4562,3273,174
6/11/2017,501065,4522,3293,-475
6/12/2017,501879,4602,3312,-416
6/13/2017,502830,4423,3967,-338
6/14/2017,503102,4304,4344,-184
6/15/2017,503238,4165,4681,176
6/16/2017,502830,3868,4860,108
6/17/2017,502015,3352,4860,177
6/18/2017,500929,2876,4860,421
6/19/2017,499032,2717,4860,87
6/20/2017,496733,2876,4860,-157
6/21/2017,494037,2281,4840,-713
6/22/2017,490812,1646,5137,-666
6/23/2017,487198,1135,5296,-123
6/24/2017,483333,877,5276,296
6/25/2017,479220,762,5276,286
6/26/2017,474865,666,5276,159
6/27/2017,470535,627,5117,280
6/28/2017,466491,585,5058,447
6/29/2017,462599,647,4860,581
6/30/2017,458728,460,4760,342
7/1/2017,454623,325,4741,195
7/2/2017,450416,228,4741,208
7/3/2017,445982,181,4741,78
7/4/2017,441704,167,4741,282
7/5/2017,437455,139,4820,324
7/6/2017,432739,96,4840,-35
7/7/2017,428182,80,4879,187
7/8/2017,423539,72,4899,157
7/9/2017,418935,62,4879,224
7/10/2017,414133,57,4919,15
7/11/2017,409493,52,4780,223
7/12/2017,405012,48,4701,247
7/13/2017,400569,48,4681,210
7/14/2017,395920,49,4701,-16
7/15/2017,391413,48,4721,145
7/16/2017,386932,47,4701,192
7/17/2017,382591,47,4681,313
7/18/2017,378389,47,3352,432
7/19/2017,376692,41,2142,1608
7/20/2017,373874,40,3114,-717
7/21/2017,370844,44,2936,44
7/22/2017,368274,44,2936,321
7/23/2017,365603,44,2955,221
7/24/2017,362833,44,2955,141
7/25/2017,360625,44,2023,704
7/26/2017,359304,45,1509,658
7/27/2017,358205,45,1529,366
7/28/2017,356998,46,1555,277
7/29/2017,355794,46,1569,305
7/30/2017,354592,45,1589,321
7/31/2017,353611,48,1964,562
8/1/2017,351761,65,2836,65
8/2/2017,349374,59,3055,384
8/3/2017,346781,67,3055,403
8/4/2017,344199,98,3055,406
8/5/2017,341735,114,3055,493
8/6/2017,339174,109,3055,380
8/7/2017,336836,122,3055,607
8/8/2017,334085,165,3154,182
8/9/2017,331561,148,3352,464
8/10/2017,328424,133,4027,67
8/11/2017,324791,94,4046,261
8/12/2017,321289,64,4027,451
8/13/2017,317815,43,4007,489
8/14/2017,314367,70,3987,516
8/15/2017,311145,162,2995,695
8/16/2017,308743,200,2916,431
8/17/2017,306352,153,2916,324
8/18/2017,303973,74,2916,384
8/19/2017,301508,52,2916,377
8/20/2017,298664,45,2896,20
8/21/2017,295936,48,2896,123
8/22/2017,293512,48,2876,424
8/23/2017,291100,48,2876,416
8/24/2017,288508,51,2876,236
8/25/2017,285834,48,2757,151
8/26/2017,283648,48,2440,523
8/27/2017,281566,47,2420,310
8/28/2017,279398,45,2420,205
8/29/2017,277334,44,2440,311
8/30/2017,275279,45,2440,340
8/31/2017,273046,45,2420,162
9/1/2017,270916,44,2400,245
9/2/2017,268796,44,2400,236
9/3/2017,266776,44,2400,336
9/4/2017,264765,44,2380,345
9/5/2017,262672,44,2460,243
9/6/2017,260408,43,2122,152
9/7/2017,258694,43,1960,365
9/8/2017,256987,43,1956,209
9/9/2017,255287,43,1964,213
9/10/2017,253593,43,1970,226
9/11/2017,251819,45,1980,153
9/12/2017,250052,45,1984,168
9/13/2017,248381,43,2122,267
9/14/2017,246280,43,2341,-21
9/15/2017,244103,42,2341,120
9/16/2017,241938,43,2321,133
9/17/2017,239786,42,2321,126
9/18/2017,237731,42,2321,223
9/19/2017,235518,42,2380,65
9/20/2017,233317,41,2360,137
9/21/2017,231130,41,2360,133
9/22/2017,228706,41,2460,-105
9/23/2017,226381,42,2539,93
9/24/2017,223990,41,2539,106
9/25/2017,221696,41,2539,204
9/26/2017,219741,45,2519,543
9/27/2017,220066,45,2162,2799
9/28/2017,218525,470,2440,576
9/29/2017,216830,585,2420,275
9/30/2017,215624,2698,2420,629
10/1/2017,215463,3193,2400,-439
10/2/2017,215945,3749,1365,-311
10/3/2017,218606,4324,57,277
10/4/2017,222104,4760,39,-769
10/5/2017,226464,4820,16,-362
10/6/2017,231130,5157,15,-138
10/7/2017,235772,5217,14,-501
10/8/2017,240559,5990,14,-415
10/9/2017,246192,6228,14,-343
10/10/2017,251996,5673,15,-410
10/11/2017,257076,4622,15,-578
10/12/2017,260860,3669,15,-823
10/13/2017,263854,2936,15,-660
10/14/2017,266319,3114,15,-456
10/15/2017,268152,3531,15,-1266
10/16/2017,269625,2916,16,-2042
10/17/2017,271194,2182,16,-1331
10/18/2017,272675,1831,16,-685
10/19/2017,274068,1456,16,-422
10/20/2017,275372,899,16,-136
10/21/2017,276305,748,16,51
10/22/2017,277147,621,17,110
10/23/2017,277896,538,17,145
10/24/2017,278834,470,17,417
10/25/2017,279492,502,17,205
10/26/2017,280151,450,26,174
10/27/2017,281282,403,9,707
10/28/2017,281943,353,4,268
10/29/2017,282605,359,3,313
10/30/2017,283268,357,2,307
10/31/2017,283932,315,2,309
11/1/2017,284597,500,2,352
11/2/2017,285453,635,1,358
11/3/2017,286215,918,1,129
11/4/2017,287265,950,2,133
11/5/2017,288412,1162,1,198
11/6/2017,289467,1055,5,-106
11/7/2017,290427,1093,26,-90
11/8/2017,291774,1150,7,280
11/9/2017,293222,1226,3,304
11/10/2017,294577,1460,3,133
11/11/2017,296033,1585,3,-1
11/12/2017,297981,1732,3,366
11/13/2017,299741,1813,6,31
11/14/2017,301803,1728,17,256
11/15/2017,303578,1680,5,65
11/16/2017,305161,1168,3,-92
11/17/2017,307048,2043,2,722
11/18/2017,309142,1984,3,53
11/19/2017,311446,1817,3,323
11/20/2017,313661,2023,3,401
11/21/2017,316088,2658,3,407
11/22/2017,318426,2519,5,-316
11/23/2017,320879,2499,5,-61
11/24/2017,323243,2757,4,-130
11/25/2017,325722,2856,4,-274
11/26/2017,328424,2896,4,-150
11/27/2017,331036,2975,4,-280
11/28/2017,333559,2817,4,-448
11/29/2017,336306,2698,4,-65
11/30/2017,338961,2678,4,-38
12/1/2017,341628,2737,4,-6
12/2/2017,344307,2876,3,-54
12/3/2017,347213,2896,4,33
12/4/2017,350132,2836,3,27
12/5/2017,352957,2836,3,-8
12/6/2017,355466,2916,3,-324
12/7/2017,358315,2856,3,-64
12/8/2017,360625,2896,3,-543
12/9/2017,363386,2836,3,-132
12/10/2017,366159,2618,3,-60
12/11/2017,368832,2420,3,58
12/12/2017,371292,2321,3,43
12/13/2017,373649,2222,3,39
12/14/2017,376241,2122,3,373
12/15/2017,378502,2142,3,142
12/16/2017,380771,2142,3,130
12/17/2017,383275,2023,3,365
12/18/2017,385673,1813,3,378
12/19/2017,387735,1745,3,252
12/20/2017,389917,1740,3,440
12/21/2017,391874,1684,3,221
12/22/2017,393836,1642,3,281
12/23/2017,395688,1660,3,212
12/24/2017,397660,1515,3,314
12/25/2017,399753,1258,2,580
12/26/2017,401385,1188,2,377
12/27/2017,402904,1186,2,333
12/28/2017,403957,1164,2,-131
12/29/2017,404778,1137,2,-341
12/30/2017,405952,1073,2,40
12/31/2017,407484,986,2,461
1/1/2018,408901,1115,2,433
1/2/2018,409730,1152,2,-284
1/3/2018,410560,1154,2,-321
1/4/2018,411510,1190,2,-203
1/5/2018,412820,1172,2,122
1/6/2018,414013,1182,1,22
1/7/2018,415209,1258,1,15
1/8/2018,415929,1252,1,-536
1/9/2018,417009,1351,3,-170
1/10/2018,418694,1321,17,338
1/11/2018,420022,1254,12,24
1/12/2018,421232,1129,2,-31
1/13/2018,422566,1018,1,207
1/14/2018,423904,958,1,322
1/15/2018,425367,899,1,506
1/16/2018,426712,952,1,448
1/17/2018,427692,950,1,29
1/18/2018,428673,974,1,32
1/19/2018,429656,920,1,10
1/20/2018,430641,881,1,66
1/21/2018,431628,914,1,108
1/22/2018,432492,819,1,-49
1/23/2018,433481,704,1,171
